time_seconds,base_probes_per_sec,adaptive_probes_per_sec,kl_probes_per_sec,base_cpu_time_per_sec,adaptive_cpu_time_per_sec,kl_cpu_time_per_sec,base_cum_probes,adaptive_cum_probes,kl_cum_probes,base_cum_cpu,adaptive_cum_cpu,kl_cum_cpu,base_kl_vs_gt,adaptive_kl_vs_gt,kl_kl_vs_gt
13,100,100,20,0.00023400000000028953,0.00028700000000014825,0.00012100000000003774,1400,1400,1079,0.0029400000000001647,0.003831000000000362,0.002813999999999872,0.4707790408359813,0.2909167217338704,0.34069673985497884
14,100,100,20,0.00025399999999997647,0.0003500000000000725,0.00013000000000040757,1500,1500,1099,0.003194000000000141,0.004181000000000434,0.0029440000000002797,0.4350610659006662,0.222896035191968,0.33570761134855
15,100,100,20,0.0002409999999999357,0.0003589999999999982,0.00011699999999992272,1600,1600,1119,0.003435000000000077,0.004540000000000433,0.0030610000000002024,0.4175833491787533,0.1970994329821778,0.3318743548543397
16,100,100,20,0.00022099999999980469,0.00029700000000021376,0.0001180000000000625,1700,1700,1139,0.0036559999999998816,0.004837000000000646,0.003179000000000265,0.45716901785481867,0.2684422205292153,0.33981986236273776
17,100,100,20,0.00024399999999991095,0.0002689999999998527,0.00010900000000013677,1800,1800,1159,0.0038999999999997925,0.005106000000000499,0.0032880000000004017,0.4809440463291226,0.32715857590251396,0.34473321282472935
18,100,100,20,0.0002369999999998207,0.00026100000000006673,0.0001129999999998077,1900,1900,1179,0.004136999999999613,0.005367000000000566,0.0034010000000002094,0.49453060712043095,0.36024067744829835,0.3572331790693257
19,100,73,20,0.0002789999999999182,0.0002470000000003303,0.00010599999999971743,2000,1973,1199,0.004415999999999531,0.005614000000000896,0.003506999999999927,0.5233664118099508,0.36024067744829835,0.3619293009553408
20,100,46,20,0.00044899999999969964,0.00019200000000019202,0.00011600000000022703,2100,2019,1219,0.004864999999999231,0.005806000000001088,0.003623000000000154,0.5479963195917619,0.36024067744829835,0.3691950637911878
21,100,20,20,0.0002580000000000915,0.00014699999999967517,0.00011599999999978294,2200,2039,1239,0.0051229999999993225,0.005953000000000763,0.003738999999999937,0.561274779900079,0.36024067744829835,0.38089231818167657
22,100,20,20,0.00026100000000006673,0.00014899999999995472,0.0001289999999998237,2300,2059,1259,0.005383999999999389,0.006102000000000718,0.0038679999999997605,0.5783187377481251,0.36024067744829835,0.3955978484403948
23,100,20,20,0.000248000000000026,0.00017900000000015126,0.00013299999999993872,2400,2079,1279,0.005631999999999415,0.006281000000000869,0.004000999999999699,0.5901278944084705,0.36024067744829835,0.4081638994794914
24,100,20,20,0.000288000000000288,0.0001769999999998717,0.00012599999999984846,2500,2099,1299,0.005919999999999703,0.006458000000000741,0.004126999999999548,0.6065676456146143,0.36024067744829835,0.41650989672328476
25,100,20,20,0.0002799999999996139,0.0001669999999998062,0.00012599999999984846,2600,2119,1319,0.006199999999999317,0.006625000000000547,0.004252999999999396,0.6151509927975018,0.36024067744829835,0.4238573597577864
26,100,20,20,0.0003230000000002953,0.00015200000000037406,0.00013500000000021828,2700,2139,1339,0.0065229999999996124,0.006777000000000921,0.004387999999999614,0.5806982449777194,0.36024067744829835,0.41562111942911895
27,100,20,20,0.0003339999999996124,0.00015399999999976544,0.00013199999999979894,2800,2159,1359,0.006856999999999225,0.006931000000000687,0.004519999999999413,0.5485230107409911,0.36024067744829835,0.40865041315801465
28,100,20,20,0.0003340000000000565,0.00015100000000023428,0.00013599999999991397,2900,2179,1379,0.007190999999999281,0.007082000000000921,0.004655999999999327,0.5232994543734681,0.36024067744829835,0.40168210663586
29,100,20,20,0.0003289999999998017,0.0001509999999997902,0.00014100000000016877,3000,2199,1399,0.007519999999999083,0.007233000000000711,0.004796999999999496,0.501790053487962,0.36024067744829835,0.3944531144947362
30,100,20,20,0.0003859999999997754,0.00015800000000032455,0.00014300000000000423,3100,2219,1419,0.007905999999998858,0.007391000000001036,0.0049399999999995,0.482682173057846,0.36024067744829835,0.3864599894732921
31,100,46,46,0.00035700000000016274,0.0002250000000003638,0.000188000000000077,3200,2265,1465,0.008262999999999021,0.007616000000001399,0.005127999999999577,0.46347380518165404,0.3316964036611697,0.37348109436589194
32,100,73,73,0.0003549999999998832,0.00028600000000000847,0.00023400000000028953,3300,2338,1538,0.008617999999998904,0.007902000000001408,0.005361999999999867,0.46168173540515833,0.328603999344635,0.3814238717943317
33,100,100,100,0.0003370000000000317,0.0002959999999996299,0.00025399999999997647,3400,2438,1638,0.008954999999998936,0.008198000000001038,0.005615999999999843,0.47293966313990776,0.3630432856639024,0.41146171507979357
34,100,100,100,0.00033599999999989194,0.00036100000000027777,0.0002780000000002225,3500,2538,1738,0.009290999999998828,0.008559000000001316,0.005894000000000066,0.489025518402769,0.4152722712881014,0.448971893239658
35,100,73,73,0.0003229999999998512,0.0002589999999997872,0.0002359999999996809,3600,2611,1811,0.00961399999999868,0.008818000000001103,0.006129999999999747,0.5051854003071918,0.4152722712881014,0.4666319583490869
36,100,46,46,0.0003169999999999007,0.00016799999999994597,0.00017999999999984695,3700,2657,1857,0.00993099999999858,0.008986000000001049,0.006309999999999594,0.5207728893806238,0.4152722712881014,0.4721496039860448
37,100,20,20,0.0003799999999998249,0.0001330000000003828,0.00015199999999992997,3800,2677,1877,0.010310999999998405,0.009119000000001432,0.006461999999999524,0.5176707022571279,0.4152722712881014,0.4686274606426256
38,100,20,20,0.00041099999999971715,0.00017000000000022553,0.00016000000000016001,3900,2697,1897,0.010721999999998122,0.009289000000001657,0.006621999999999684,0.4996265670349904,0.4152722712881014,0.4610259557690647
39,100,20,20,0.00036799999999992394,0.00017399999999989646,0.00018399999999996197,4000,2717,1917,0.011089999999998046,0.009463000000001554,0.006805999999999646,0.4848978705845165,0.4152722712881014,0.4548552781711799
40,100,46,20,0.00041499999999983217,0.0002510000000000012,0.0001610000000002998,4100,2763,1937,0.011504999999997878,0.009714000000001555,0.0069669999999999455,0.4715147037025611,0.3826569419241914,0.4494464234189022
41,100,73,20,0.0003860000000002195,0.000300000000000189,0.00016400000000027504,4200,2836,1957,0.011890999999998098,0.010014000000001744,0.0071310000000002205,0.45704238372729644,0.3448510594976031,0.4435241564716892
42,100,100,46,0.0003759999999997099,0.000360000000000138,0.000220000000000109,4300,2936,2003,0.012266999999997807,0.010374000000001882,0.0073510000000003295,0.4453532393495957,0.29908128140722345,0.4312758791232154
43,100,100,73,0.00038899999999975066,0.0003589999999999982,0.00032399999999999096,4400,3036,2076,0.012655999999997558,0.01073300000000188,0.0076750000000003205,0.4327210822992723,0.26077877347250344,0.41128348518102975
44,100,100,100,0.0003740000000003185,0.0021700000000000053,0.00032399999999999096,4500,3136,2176,0.013029999999997877,0.012903000000001885,0.007999000000000311,0.43290492006509274,0.26156588640399425,0.4094872323565788
45,100,100,100,0.00037200000000003897,0.0003379999999997274,0.00029199999999995896,4600,3236,2276,0.013401999999997916,0.013241000000001613,0.00829100000000027,0.4433150259470122,0.3092032250346768,0.42561366457100347
46,100,73,100,0.00037200000000003897,0.00027099999999968816,0.00028799999999984394,4700,3309,2376,0.013773999999997955,0.0135120000000013,0.008579000000000114,0.45303537531345794,0.3092032250346768,0.44284849980977303
47,100,46,73,0.00040400000000007097,0.00024500000000005073,0.0002830000000000332,4800,3355,2449,0.014177999999998026,0.013757000000001351,0.008862000000000148,0.4416682291923786,0.3092032250346768,0.42713780106698807
48,100,20,46,0.00041000000000002146,0.00019900000000028228,0.00024000000000024002,4900,3375,2495,0.014587999999998047,0.013956000000001634,0.009102000000000388,0.4302938452975986,0.3092032250346768,0.4166899284558001
49,100,20,20,0.0004179999999998074,0.00018699999999993722,0.000188000000000077,5000,3395,2515,0.015005999999997854,0.014143000000001571,0.009290000000000465,0.4194307116810263,0.3092032250346768,0.41221612326097223
