time_seconds,base_probes_per_sec,adaptive_probes_per_sec,kl_probes_per_sec,base_cpu_time_per_sec,adaptive_cpu_time_per_sec,kl_cpu_time_per_sec,base_cum_probes,adaptive_cum_probes,kl_cum_probes,base_cum_cpu,adaptive_cum_cpu,kl_cum_cpu,base_kl_vs_gt,adaptive_kl_vs_gt,kl_kl_vs_gt
15,50,10,10,0.00014299999999956015,9.999999999976694e-05,6.799999999973494e-05,800,559,559,0.001968999999998111,0.0023999999999997357,0.0033690000000010656,0.21762411594990327,0.03600216510857257,0.24476827710987148
16,50,23,10,0.00014800000000025904,0.00014299999999956015,7.100000000015427e-05,850,582,569,0.00211699999999837,0.002542999999999296,0.00344000000000122,0.20275158772220592,0.03245890883423164,0.23889226852493795
17,50,36,10,0.00015499999999946112,0.00018000000000029104,7.00000000000145e-05,900,618,579,0.0022719999999978313,0.002722999999999587,0.0035100000000012344,0.18923342504304652,0.024505569342863298,0.23382051187265418
18,50,50,23,0.0001500000000005386,0.00021000000000004349,9.500000000084441e-05,950,668,602,0.00242199999999837,0.0029329999999996303,0.0036050000000020788,0.17536575353684014,0.012561989746796898,0.22270352022936712
19,50,50,36,0.00016400000000071913,0.00019200000000019202,0.00012299999999942912,1000,718,638,0.002585999999999089,0.0031249999999998224,0.003728000000001508,0.1601221075500121,0.01871935825420845,0.20481209117529087
20,50,50,50,0.00016800000000039006,0.00019199999999930384,0.00015300000000006975,1050,768,688,0.002753999999999479,0.003316999999999126,0.0038810000000015776,0.15218587199538436,0.010839879225717053,0.18176113123110427
21,50,50,50,0.00016700000000025028,0.00019700000000000273,0.00015400000000020952,1100,818,738,0.0029209999999997294,0.003513999999999129,0.004035000000001787,0.14301623013553222,0.01657130151766839,0.16556631100855312
22,50,50,50,0.00017300000000020077,0.00022199999999994446,0.00015199999999992997,1150,868,788,0.00309399999999993,0.0037359999999990734,0.004187000000001717,0.13386800472108695,0.019751757394354974,0.15142706818837626
23,50,50,50,0.00017500000000048033,0.00020700000000051233,0.00016000000000016001,1200,918,838,0.0032690000000004105,0.003942999999999586,0.004347000000001877,0.12584290261968611,0.01924882473618006,0.1416916682718633
24,50,50,50,0.00017399999999945237,0.0002670000000000172,0.0001610000000002998,1250,968,888,0.003442999999999863,0.004209999999999603,0.004508000000002177,0.11948961063906116,0.02550347786395657,0.13035293899986822
25,50,50,50,0.00018399999999996197,0.00021700000000013375,0.0001619999999995514,1300,1018,938,0.003626999999999825,0.004426999999999737,0.004670000000001728,0.11307448486072902,0.02882294243577932,0.11868863023155818
26,50,50,50,0.00017599999999973193,0.00020199999999981344,0.00015400000000020952,1350,1068,988,0.0038029999999995567,0.00462899999999955,0.004824000000001938,0.11571443694591,0.026089886508123383,0.12738747125164707
27,50,50,50,0.00016299999999969117,0.00018500000000010175,0.0001389999999998892,1400,1118,1038,0.003965999999999248,0.004813999999999652,0.004963000000001827,0.15440991327583176,0.020118748316034774,0.1676258417460994
28,50,50,50,0.00015300000000006975,0.00019100000000005224,0.000140000000000029,1450,1168,1088,0.004118999999999318,0.005004999999999704,0.005103000000001856,0.1673769675014143,0.015396772352908705,0.19229940622629071
29,50,36,36,0.0001610000000002998,0.00016299999999969117,0.0001289999999993796,1500,1204,1124,0.0042799999999996174,0.005167999999999395,0.005232000000001236,0.18520038497337632,0.015396772352908705,0.21981788750157216
30,50,23,23,0.00016200000000043957,0.00013699999999960966,0.00011100000000041632,1550,1227,1147,0.004442000000000057,0.005304999999999005,0.005343000000001652,0.20739823699427729,0.015396772352908705,0.23368074027335017
31,50,10,10,0.00017300000000020077,0.00011500000000008725,9.499999999995623e-05,1600,1237,1157,0.004615000000000258,0.005419999999999092,0.005438000000001608,0.23237994564290831,0.015396772352908705,0.2412482705557044
32,50,10,10,0.0001669999999993621,0.00011399999999994748,9.399999999981645e-05,1650,1247,1167,0.00478199999999962,0.00553399999999904,0.005532000000001425,0.2642178291132682,0.015396772352908705,0.24698193303581173
33,50,10,10,0.00017300000000020077,0.00011899999999975819,9.899999999962716e-05,1700,1257,1177,0.004954999999999821,0.005652999999998798,0.005631000000001052,0.2832287908769662,0.015396772352908705,0.2495829414414268
34,50,10,10,0.0001829999999998222,0.00011300000000069588,9.399999999981645e-05,1750,1267,1187,0.005137999999999643,0.005765999999999494,0.005725000000000868,0.303330365503822,0.015396772352908705,0.25332132452998923
35,50,10,10,0.00018399999999996197,0.0001120000000005561,9.600000000009601e-05,1800,1277,1197,0.005321999999999605,0.00587800000000005,0.005821000000000964,0.3191443087964999,0.015396772352908705,0.2648436301839511
36,50,10,10,0.00017999999999940286,0.00011499999999919908,9.700000000023579e-05,1850,1287,1207,0.005501999999999008,0.005992999999999249,0.0059180000000012,0.3339605074150487,0.015396772352908705,0.2682949208798251
37,50,10,10,0.00017500000000048033,0.00011500000000008725,9.500000000084441e-05,1900,1297,1217,0.005676999999999488,0.006107999999999336,0.0060130000000020445,0.3455452395272698,0.015396772352908705,0.27314588123407824
38,50,10,10,0.00018099999999954264,0.00011100000000041632,9.899999999962716e-05,1950,1307,1227,0.005857999999999031,0.0062189999999997525,0.006112000000001672,0.35997495541779356,0.015396772352908705,0.2767891691364488
39,50,10,10,0.00042600000000003746,9.099999999939712e-05,9.700000000023579e-05,2000,1317,1237,0.006283999999999068,0.00630999999999915,0.0062090000000019074,0.3770597757089713,0.015396772352908705,0.28168779851489123
40,50,10,10,0.00018600000000024153,0.00013500000000021828,0.00010599999999971743,2050,1327,1247,0.00646999999999931,0.006444999999999368,0.006315000000001625,0.3866698393224056,0.015396772352908705,0.28449453310636286
41,50,10,10,0.0001980000000001425,0.00013199999999979894,0.00012599999999984846,2100,1337,1257,0.006667999999999452,0.006576999999999167,0.006441000000001473,0.38861406359248174,0.015396772352908705,0.29079609423051256
42,50,10,10,0.00019799999999925433,0.00011700000000036681,0.00010599999999971743,2150,1347,1267,0.0068659999999987065,0.006693999999999534,0.006547000000001191,0.38829544128627147,0.015396772352908705,0.293320263069736
43,50,10,10,0.0001870000000003813,0.00011699999999947863,9.800000000037556e-05,2200,1357,1277,0.007052999999999088,0.006810999999999012,0.006645000000001566,0.39735302079457746,0.015396772352908705,0.2995775401158296
44,50,10,10,0.00027599999999949887,0.00011399999999994748,0.0001010000000007949,2250,1367,1287,0.007328999999998587,0.00692499999999896,0.006746000000002361,0.40854529086728864,0.015396772352908705,0.3061950381350669
45,50,10,10,0.00023999999999979593,0.00011500000000008725,0.00010099999999990672,2300,1377,1297,0.007568999999998383,0.007039999999999047,0.006847000000002268,0.42416793134100983,0.015396772352908705,0.30861520686178967
46,50,10,10,0.00020500000000023277,0.00011500000000008725,9.600000000009601e-05,2350,1387,1307,0.007773999999998615,0.007154999999999134,0.006943000000002364,0.44084651253123974,0.015396772352908705,0.3142602799722607
47,50,10,10,0.00020799999999976393,0.00011199999999966792,0.0001020000000000465,2400,1397,1317,0.00798199999999838,0.007266999999998802,0.0070450000000024104,0.4527278055305879,0.015396772352908705,0.31755124319561234
48,50,10,10,0.0002089999999999037,0.00011000000000027654,0.00010099999999990672,2450,1407,1327,0.008190999999998283,0.007376999999999079,0.007146000000002317,0.4606376418060849,0.015396772352908705,0.32218813657838874
49,50,23,10,0.00020299999999995322,0.00012100000000003774,0.00010300000000018628,2500,1430,1337,0.008393999999998236,0.0074979999999991165,0.0072490000000025034,0.4677825635047419,0.01589167557060367,0.32759636046326746
50,50,36,10,0.00020199999999981344,0.00016399999999983095,9.899999999962716e-05,2550,1466,1347,0.00859599999999805,0.007661999999998947,0.007348000000002131,0.47392739456280664,0.016234075437555617,0.32982698320078097
51,50,50,10,0.00019700000000000273,0.0002149999999998542,0.00010499999999957765,2600,1516,1357,0.008792999999998052,0.007876999999998802,0.007453000000001708,0.4827846189499728,0.018821051133466438,0.3310624236457491
52,50,50,10,0.0002089999999999037,0.00017599999999973193,0.00010600000000060561,2650,1566,1367,0.009001999999997956,0.008052999999998534,0.007559000000002314,0.47967833422319517,0.019171227049624373,0.3329511357553816
53,50,50,10,0.000248000000000026,0.00021599999999999397,0.00011500000000008725,2700,1616,1377,0.009249999999997982,0.008268999999998528,0.007674000000002401,0.46693530548345197,0.016099542663568944,0.32997686094729617
54,50,50,10,0.00023999999999979593,0.00022300000000008424,0.0001389999999998892,2750,1666,1387,0.009489999999997778,0.008491999999998612,0.00781300000000229,0.45702284937161397,0.01939426745020789,0.3268474395920119
55,50,50,10,0.0002470000000007744,0.00021700000000013375,0.00010999999999938836,2800,1716,1397,0.009736999999998552,0.008708999999998746,0.007923000000001679,0.4468005742294885,0.019568373572608655,0.3233384177607017
56,50,50,10,0.0002409999999999357,0.00023399999999984544,0.00010600000000060561,2850,1766,1407,0.009977999999998488,0.008942999999998591,0.008029000000002284,0.4376873389591138,0.020016088013302347,0.32193537462745414
57,50,50,10,0.0002400000000006841,0.00022699999999975518,0.00010799999999999699,2900,1816,1417,0.010217999999999172,0.009169999999998346,0.008137000000002281,0.42931828427175533,0.017782441922121084,0.3199005356979574
58,50,50,23,0.0002409999999999357,0.0002250000000003638,0.0001290000000002678,2950,1866,1440,0.010458999999999108,0.00939499999999871,0.008266000000002549,0.42056537006414985,0.01473533866560317,0.31458453134384223
59,50,50,36,0.0002940000000002385,0.00022199999999994446,0.00016399999999983095,3000,1916,1476,0.010752999999999346,0.009616999999998654,0.00843000000000238,0.4117631384360214,0.015832992714333916,0.3071072565325881
60,50,50,50,0.00025000000000030553,0.0002690000000002968,0.0001870000000003813,3050,1966,1526,0.011002999999999652,0.009885999999998951,0.008617000000002761,0.403383082853388,0.013746473601024656,0.2955867690765188
61,50,50,50,0.0002510000000004453,0.00023299999999970566,0.0001980000000001425,3100,2016,1576,0.011254000000000097,0.010118999999998657,0.008815000000002904,0.3948576067579359,0.01246101035863556,0.2831667230151488
62,50,50,50,0.00024900000000016576,0.00023200000000045407,0.0001939999999995834,3150,2066,1626,0.011503000000000263,0.010350999999999111,0.009009000000002487,0.38778223911185905,0.012113959888829573,0.27407159497455935
63,50,50,50,0.00025499999999922807,0.00024999999999941735,0.000204000000000093,3200,2116,1676,0.011757999999999491,0.010600999999998528,0.00921300000000258,0.3793459116550508,0.013010528750069361,0.26655989876161956
64,50,50,50,0.000248000000000026,0.00023499999999998522,0.00020699999999962415,3250,2166,1726,0.012005999999999517,0.010835999999998513,0.009420000000002204,0.3750200148374949,0.0119930180176685,0.26263373485164077
65,50,50,50,0.00023899999999965615,0.00021100000000018326,0.00018500000000010175,3300,2216,1776,0.012244999999999173,0.011046999999998697,0.009605000000002306,0.3825315890029708,0.013437879422655064,0.2771974062578624
66,50,50,50,0.00024300000000021527,0.0002319999999995659,0.0001980000000001425,3350,2266,1826,0.012487999999999388,0.011278999999998263,0.009803000000002449,0.38811870597484743,0.015406032820477478,0.299037593062076
67,50,50,50,0.00023499999999998522,0.00022900000000003473,0.00018399999999996197,3400,2316,1876,0.012722999999999374,0.011507999999998297,0.00998700000000241,0.393235556821417,0.017379940932228943,0.3134493371243485
68,50,50,36,0.00024900000000016576,0.000236000000000125,0.00023700000000026478,3450,2366,1912,0.01297199999999954,0.011743999999998422,0.010224000000002675,0.40060149817629775,0.022414454528714933,0.3205881604475652
69,50,50,23,0.00024399999999946687,0.00022200000000083264,0.00017099999999992122,3500,2416,1935,0.013215999999999006,0.011965999999999255,0.010395000000002597,0.40949723132255134,0.02750395717892884,0.33108744814421165
70,50,50,10,0.0002420000000000755,0.00025399999999997647,0.00013699999999960966,3550,2466,1945,0.013457999999999082,0.012219999999999231,0.010532000000002206,0.417623638525501,0.03080992603709609,0.334937769470954
71,50,50,10,0.0002529999999998367,0.00022899999999914655,0.00013699999999960966,3600,2516,1955,0.013710999999998918,0.012448999999998378,0.010669000000001816,0.423056379749043,0.03666672322785525,0.3397589350349288
72,50,50,10,0.00026100000000006673,0.0002460000000006346,0.0001440000000005881,3650,2566,1965,0.013971999999998985,0.012694999999999013,0.010813000000002404,0.42964792315150435,0.0425351844273838,0.3420224156740532
73,50,50,10,0.00029300000000009874,0.0002429999999993271,0.0001449999999998397,3700,2616,1975,0.014264999999999084,0.01293799999999834,0.010958000000002244,0.4364787448505909,0.04786321409943084,0.34509373581264524
74,50,36,10,0.0002940000000002385,0.00020299999999995322,0.00014199999999942037,3750,2652,1985,0.014558999999999322,0.013140999999998293,0.011100000000001664,0.4429252636516352,0.04786321409943084,0.34641668583679963
75,50,23,10,0.0002569999999995076,0.00015199999999992997,0.00017800000000001148,3800,2675,1995,0.01481599999999883,0.013292999999998223,0.011278000000001676,0.4471687240998341,0.04786321409943084,0.3470851599306811
76,50,10,10,0.00026100000000006673,0.00016499999999997073,0.0002149999999998542,3850,2685,2005,0.015076999999998897,0.013457999999998194,0.01149300000000153,0.4519003686534089,0.04786321409943084,0.34926254861660366
77,50,10,10,0.0002579999999996474,0.00024400000000035504,0.00018699999999949313,3900,2695,2015,0.015334999999998544,0.013701999999998549,0.011680000000001023,0.4566681031146179,0.04786321409943084,0.35144806454876343
78,50,10,10,0.00029700000000065785,0.0002369999999993766,0.0001559999999996009,3950,2705,2025,0.015631999999999202,0.013938999999997925,0.011836000000000624,0.46189812872906233,0.04786321409943084,0.3517931018040975
79,50,10,10,0.0003179999999991523,0.00015900000000002024,0.000140000000000029,4000,2715,2035,0.015949999999998354,0.014097999999997946,0.011976000000000653,0.4666670775266394,0.04786321409943084,0.35387700348958484
80,50,10,10,0.0002780000000006666,0.00020099999999967366,0.00014200000000030855,4050,2725,2045,0.01622799999999902,0.01429899999999762,0.012118000000000961,0.4727387004577137,0.04786321409943084,0.35492850861305825
81,50,10,10,0.0002990000000000492,0.00019200000000019202,0.0001389999999998892,4100,2735,2055,0.01652699999999907,0.014490999999997811,0.01225700000000085,0.4812651731637001,0.04786321409943084,0.3571631612487316
82,50,10,10,0.00031900000000018025,0.0001769999999998717,0.00013799999999974943,4150,2745,2065,0.01684599999999925,0.014667999999997683,0.0123950000000006,0.4867574021138916,0.04786321409943084,0.35920228881475225
83,50,10,10,0.00026499999999973767,0.00020799999999976393,0.00013500000000021828,4200,2755,2075,0.017110999999998988,0.014875999999997447,0.012530000000000818,0.4939904591227464,0.04786321409943084,0.3636837775708298
84,50,10,10,0.00029799999999990945,0.00013299999999993872,0.00013799999999974943,4250,2765,2085,0.017408999999998898,0.015008999999997386,0.012668000000000568,0.4977731209777132,0.04786321409943084,0.365489841692233
85,50,10,10,0.0002950000000003783,0.00016399999999983095,0.000140000000000029,4300,2775,2095,0.017703999999999276,0.015172999999997216,0.012808000000000597,0.4907445213942616,0.04786321409943084,0.36294570811650617
86,50,23,10,0.0002940000000002385,0.00022799999999989495,0.00017300000000020077,4350,2798,2105,0.017997999999999514,0.015400999999997111,0.012981000000000797,0.4853147155936476,0.04700898419891075,0.3610043991633378
87,50,36,10,0.0003219999999997114,0.0002469999999998862,0.0001409999999992806,4400,2834,2115,0.018319999999999226,0.015647999999996998,0.013122000000000078,0.4789345941235136,0.04559250094105849,0.3588967627931464
88,50,50,10,0.00031200000000009,0.00026599999999987745,0.0001380000000006376,4450,2884,2125,0.018631999999999316,0.015913999999996875,0.013260000000000716,0.47384404011427317,0.040512812549000854,0.35767347739310995
89,50,50,10,0.00030800000000041905,0.0002900000000005676,0.0001389999999998892,4500,2934,2135,0.018939999999999735,0.016203999999997443,0.013399000000000605,0.46726768989353995,0.0361654332951763,0.35615193741702755
90,50,50,10,0.0003270000000004103,0.0003110000000008384,0.00014299999999956015,4550,2984,2145,0.019267000000000145,0.01651499999999828,0.013542000000000165,0.4616664871506,0.03300645306804162,0.3536767183467072
91,50,50,23,0.0003600000000005821,0.00028600000000000847,0.00016399999999983095,4600,3034,2168,0.019627000000000727,0.01680099999999829,0.013705999999999996,0.4554028235796609,0.02840670544267232,0.35008846290693896
92,50,50,36,0.00037799999999954537,0.0002740000000001075,0.00019100000000005224,4650,3084,2204,0.020005000000000273,0.017074999999998397,0.013897000000000048,0.4500739631501811,0.026098432581472375,0.34417539341200387
93,50,50,50,0.0003820000000001045,0.00028600000000000847,0.00022099999999980469,4700,3134,2254,0.020387000000000377,0.017360999999998405,0.014117999999999853,0.4446785603810933,0.02119602766062334,0.33804093601067486
94,50,50,50,0.0003279999999996619,0.00028700000000014825,0.00022400000000022402,4750,3184,2304,0.02071500000000004,0.017647999999998554,0.014342000000000077,0.4391198818605009,0.018612365568363765,0.3301569166475633
95,50,50,50,0.0003709999999994551,0.00028799999999939985,0.00022300000000008424,4800,3234,2354,0.021085999999999494,0.017935999999997954,0.014565000000000161,0.43363543751403544,0.017232322071333295,0.3216064227498827
96,50,50,50,0.00031900000000018025,0.0002849999999998687,0.00022499999999947562,4850,3284,2404,0.021404999999999674,0.018220999999997822,0.014789999999999637,0.4292243437026364,0.014731399744027707,0.31379326419937636
97,50,50,50,0.0003219999999997114,0.00026400000000048607,0.0002310000000003143,4900,3334,2454,0.021726999999999386,0.01848499999999831,0.015020999999999951,0.4244708286240133,0.013192915409234174,0.3068277982926737
98,50,50,50,0.00032399999999999096,0.0002689999999994086,0.00022699999999975518,4950,3384,2504,0.022050999999999377,0.018753999999997717,0.015247999999999706,0.4200964706718905,0.013169616506787496,0.299683898167451
99,50,50,50,0.00036600000000053257,0.0002789999999999182,0.0002319999999995659,5000,3434,2554,0.02241699999999991,0.019032999999997635,0.015479999999999272,0.4153711687777184,0.01242456510653478,0.2928459353861126
