time_seconds,base_probes_per_sec,adaptive_probes_per_sec,kl_probes_per_sec,base_cpu_time_per_sec,adaptive_cpu_time_per_sec,kl_cpu_time_per_sec,base_cum_probes,adaptive_cum_probes,kl_cum_probes,base_cum_cpu,adaptive_cum_cpu,kl_cum_cpu,base_kl_vs_gt,adaptive_kl_vs_gt,kl_kl_vs_gt
17,10,2,2,3.799999999998249e-05,7.999999999963592e-05,3.6999999999842714e-05,180,131,123,0.0007140000000003255,0.0017169999999984142,0.0007580000000002585,0.20615437207251475,0.038579262597806085,0.27509414854767245
18,10,4,2,3.999999999937387e-05,9.200000000042508e-05,3.6000000000591115e-05,190,135,125,0.0007539999999996994,0.0018089999999988393,0.0007940000000008496,0.19189305151841185,0.0234884806648622,0.268135528289285
19,10,7,2,4.000000000026205e-05,9.499999999995623e-05,3.400000000031156e-05,200,142,127,0.0007939999999999614,0.0019039999999987955,0.0008280000000011611,0.17666971184432623,0.02514818424131393,0.26447302787639215
20,10,10,2,4.399999999993298e-05,9.999999999976694e-05,3.5999999999702936e-05,210,152,129,0.0008379999999998944,0.0020039999999985625,0.0008640000000008641,0.16139040447546626,0.004991279626606837,0.25875845062320935
21,10,10,2,4.099999999951365e-05,0.00010499999999957765,3.500000000045134e-05,220,162,131,0.000878999999999408,0.00210899999999814,0.0008990000000013154,0.14860254831144093,0.002935061839171249,0.255494675321297
22,10,10,2,4.300000000068138e-05,0.00010500000000046583,3.6999999999842714e-05,230,172,133,0.0009220000000000894,0.002213999999998606,0.0009360000000011581,0.13874733725088428,0.0017692438362697516,0.24916280633445798
23,10,10,4,4.2000000000541604e-05,0.00010700000000074539,4.000000000026205e-05,240,182,137,0.000964000000000631,0.0023209999999993514,0.0009760000000014202,0.13158746525069298,0.000210971377388125,0.2418957393436859
24,10,10,7,3.900000000012227e-05,0.00010300000000018628,4.400000000082116e-05,250,192,144,0.0010030000000007533,0.0024239999999995376,0.0010200000000022413,0.1322928098202626,0.002091794890541454,0.23231723780143065
25,10,10,10,4.2000000000541604e-05,0.00010300000000018628,4.899999999974369e-05,260,202,154,0.001045000000001295,0.002526999999999724,0.001069000000001985,0.12344719584411912,0.011955807504792082,0.21973017839992948
26,10,10,10,3.799999999998249e-05,0.00010400000000032605,5.200000000016303e-05,270,212,164,0.0010830000000012774,0.00263100000000005,0.001121000000002148,0.13414347618557776,0.01517488809791212,0.20161569576874372
27,10,10,10,4.399999999993298e-05,9.799999999948739e-05,5.099999999913507e-05,280,222,174,0.0011270000000012104,0.0027289999999995374,0.0011720000000012831,0.1794212363028006,0.003164038907753408,0.24487444644339817
28,10,10,10,4.2999999999793204e-05,9.900000000051534e-05,4.900000000063187e-05,290,232,184,0.0011700000000010036,0.0028280000000000527,0.001221000000001915,0.21360911424235107,0.007185328896167631,0.2759212571241275
29,10,10,10,4.1999999999653426e-05,0.00010500000000046583,4.500000000007276e-05,300,242,194,0.001212000000000657,0.0029330000000005185,0.0012660000000019878,0.2457000409741228,0.017216037500708214,0.28382958447668416
30,10,7,7,3.799999999998249e-05,9.399999999981645e-05,4.500000000007276e-05,310,249,201,0.0012500000000006395,0.003027000000000335,0.0013110000000020605,0.25189254071232847,0.017216037500708214,0.3011548258545609
31,10,4,4,4.099999999951365e-05,9.10000000002853e-05,4.1000000000401826e-05,320,253,205,0.0012910000000001531,0.0031180000000006203,0.0013520000000024623,0.2787118268942037,0.017216037500708214,0.3060526990573551
32,10,2,2,4.1000000000401826e-05,8.300000000005525e-05,3.6999999999842714e-05,330,255,207,0.001332000000000555,0.0032010000000006755,0.001389000000002305,0.28879281572680016,0.017216037500708214,0.3060526990573551
33,10,2,2,3.900000000012227e-05,5.400000000044258e-05,3.799999999998249e-05,340,257,209,0.0013710000000006772,0.003255000000001118,0.0014270000000022875,0.3044858315898997,0.017216037500708214,0.30837205361383324
34,10,2,2,4.1999999999653426e-05,8.699999999972619e-05,4.000000000026205e-05,350,259,211,0.0014130000000003307,0.0033420000000008443,0.0014670000000025496,0.31804189567357477,0.017216037500708214,0.31598664328281256
35,10,2,2,4.699999999946414e-05,8.09999999997757e-05,3.799999999998249e-05,360,261,213,0.0014599999999997948,0.00342300000000062,0.001505000000002532,0.3342605664630607,0.017216037500708214,0.3187477536181639
36,10,2,2,4.7000000000352316e-05,4.899999999974369e-05,3.900000000012227e-05,370,263,215,0.0015070000000001471,0.0034720000000003637,0.0015440000000026544,0.3469968715309675,0.017216037500708214,0.3215697504645725
37,10,2,2,4.399999999993298e-05,5.100000000002325e-05,3.5999999999702936e-05,380,265,217,0.00155100000000008,0.003523000000000387,0.0015800000000023573,0.3582803652943183,0.017216037500708214,0.3215697504645725
38,10,2,2,4.2999999999793204e-05,5.200000000016303e-05,3.900000000012227e-05,390,267,219,0.0015939999999998733,0.00357500000000055,0.0016190000000024796,0.3751104641596439,0.017216037500708214,0.32919848414467956
39,10,4,2,4.600000000021254e-05,6.199999999978445e-05,3.799999999998249e-05,400,271,221,0.0016400000000000858,0.0036370000000003344,0.001657000000002462,0.39817194453375404,0.01678340273831269,0.33756637936939504
40,10,7,2,3.999999999937387e-05,7.100000000015427e-05,4.000000000026205e-05,410,278,223,0.0016799999999994597,0.0037080000000004887,0.001697000000002724,0.40024205358540677,0.024622500448704177,0.3450215315202505
41,10,10,2,4.300000000068138e-05,0.00010899999999924859,4.1000000000401826e-05,420,288,225,0.001723000000000141,0.0038169999999997373,0.001738000000003126,0.40873114204231387,0.04164958770624738,0.3534820413828541
42,10,10,2,4.7999999999603915e-05,0.00011000000000027654,3.999999999937387e-05,430,298,227,0.001770999999999745,0.003927000000000014,0.0017780000000024998,0.41709713416118466,0.07131718268527842,0.35540310382293294
43,10,7,2,4.500000000007276e-05,9.499999999995623e-05,3.900000000012227e-05,440,305,229,0.0018159999999998178,0.00402199999999997,0.001817000000002622,0.4283454921679608,0.07131718268527842,0.35529933650055323
44,10,4,2,4.399999999993298e-05,8.699999999972619e-05,4.1999999999653426e-05,450,309,231,0.0018599999999997507,0.004108999999999696,0.0018590000000022755,0.4445304790757276,0.07131718268527842,0.3554371825902126
45,10,2,2,5.3999999999554404e-05,5.499999999969418e-05,4.000000000026205e-05,460,311,233,0.0019139999999993051,0.00416399999999939,0.0018990000000025375,0.44738562106855306,0.07131718268527842,0.36277249656633337
46,10,2,2,4.399999999993298e-05,8.300000000005525e-05,3.6999999999842714e-05,470,313,235,0.001957999999999238,0.004246999999999446,0.0019360000000023803,0.45228799172277645,0.07131718268527842,0.36277249656633337
47,10,2,2,4.600000000021254e-05,8.00000000005241e-05,4.000000000026205e-05,480,315,237,0.0020039999999994507,0.00432699999999997,0.0019760000000026423,0.46219944198422713,0.07131718268527842,0.3694410067336189
48,10,2,2,4.2999999999793204e-05,8.399999999930685e-05,3.900000000012227e-05,490,317,239,0.002046999999999244,0.004410999999999277,0.0020150000000027646,0.4661887826895217,0.07131718268527842,0.37750307157248086
49,10,2,2,4.699999999946414e-05,8.300000000005525e-05,3.999999999937387e-05,500,319,241,0.002093999999998708,0.004493999999999332,0.0020550000000021384,0.4726002745657598,0.07131718268527842,0.37918895201046887
50,10,2,2,4.899999999974369e-05,8.09999999997757e-05,3.799999999998249e-05,510,321,243,0.0021429999999984517,0.0045749999999991076,0.002093000000002121,0.48661823424247586,0.07131718268527842,0.3813679321607849
51,10,2,2,5.000000000077165e-05,8.09999999997757e-05,3.799999999998249e-05,520,323,245,0.0021929999999992233,0.004655999999998883,0.0021310000000021034,0.489242109767392,0.07131718268527842,0.38288426882756466
52,10,2,2,4.999999999988347e-05,8.300000000005525e-05,3.900000000012227e-05,530,325,247,0.002242999999999107,0.0047389999999989385,0.0021700000000022257,0.4805968808990029,0.07131718268527842,0.3798670805135673
53,10,2,2,5.500000000058236e-05,8.300000000005525e-05,3.899999999923409e-05,540,327,249,0.002297999999999689,0.004821999999998994,0.00220900000000146,0.4672178513598051,0.07131718268527842,0.3780718153359365
54,10,2,2,5.3999999999554404e-05,9.000000000014552e-05,4.1000000000401826e-05,550,329,251,0.0023519999999992436,0.004911999999999139,0.0022500000000018616,0.4555967928405793,0.07131718268527842,0.3725077948998242
55,10,2,2,5.3000000000302805e-05,8.700000000061436e-05,4.099999999951365e-05,560,331,253,0.0024049999999995464,0.004998999999999754,0.0022910000000013753,0.44606799821039056,0.07131718268527842,0.36795318665071985
56,10,2,2,5.499999999969418e-05,8.499999999944663e-05,4.1000000000401826e-05,570,333,255,0.0024599999999992406,0.0050839999999992,0.002332000000001777,0.4389137175846567,0.07131718268527842,0.363648763899991
57,10,2,2,5.599999999983396e-05,8.600000000047459e-05,4.099999999951365e-05,580,335,257,0.0025159999999990745,0.005169999999999675,0.0023730000000012907,0.430737762019368,0.07131718268527842,0.3586991233854565
58,10,4,2,5.599999999983396e-05,9.499999999995623e-05,4.1000000000401826e-05,590,339,259,0.0025719999999989085,0.005264999999999631,0.0024140000000016926,0.4239915020382492,0.05003979279696158,0.3537541142458749
59,10,7,2,5.500000000058236e-05,0.00010399999999943788,3.900000000012227e-05,600,346,261,0.002626999999999491,0.005368999999999069,0.002453000000001815,0.41584189154303663,0.04492314322159896,0.3537541142458749
60,10,10,2,5.9000000000253294e-05,0.00010799999999999699,4.699999999946414e-05,610,356,263,0.002685999999999744,0.005476999999999066,0.002500000000001279,0.4077243808834137,0.03953247773107316,0.35198599978661393
61,10,10,2,5.9000000000253294e-05,0.00010300000000018628,5.499999999969418e-05,620,366,265,0.0027449999999999974,0.005579999999999252,0.002555000000000973,0.400715169934047,0.03548679239147767,0.34996328945666044
62,10,10,4,5.9999999999504894e-05,0.00010499999999957765,5.400000000044258e-05,630,376,269,0.0028049999999995023,0.00568499999999883,0.0026090000000014157,0.3912742300583355,0.02089710645995735,0.34332557366926375
63,10,10,7,5.8000000000113516e-05,0.00010699999999985721,5.699999999997374e-05,640,386,276,0.002862999999999616,0.005791999999998687,0.0026660000000013895,0.3831332583224799,0.028430132101358696,0.33748134274334995
64,10,10,10,5.699999999997374e-05,0.00010799999999999699,6.199999999978445e-05,650,396,286,0.0029199999999995896,0.005899999999998684,0.002728000000001174,0.3764611423302978,0.029261345841594566,0.33028251245540674
65,10,10,10,5.100000000002325e-05,0.0001020000000000465,5.3999999999554404e-05,660,406,296,0.002970999999999613,0.006001999999998731,0.0027820000000007283,0.38015538732187903,0.0336699514006541,0.3469745231341307
66,10,10,10,6.199999999978445e-05,9.899999999962716e-05,5.400000000044258e-05,670,416,306,0.0030329999999993973,0.006100999999998358,0.002836000000001171,0.3886571986620937,0.032996526364396206,0.37702361399173956
67,10,10,10,5.400000000044258e-05,6.899999999987472e-05,5.400000000044258e-05,680,426,316,0.00308699999999984,0.0061699999999982325,0.0028900000000016135,0.39231196225018805,0.03743076122867961,0.3872802354431446
68,10,10,7,5.8000000000113516e-05,8.00000000005241e-05,4.999999999988347e-05,690,436,323,0.0031449999999999534,0.0062499999999987566,0.002940000000001497,0.40340997641922516,0.0561192925196512,0.3942454540718583
69,10,10,4,5.9000000000253294e-05,0.00011099999999952814,4.500000000007276e-05,700,446,327,0.0032040000000002067,0.006360999999998285,0.0029850000000015697,0.41366276425694837,0.07502233321596596,0.40265756323951285
70,10,10,2,5.8000000000113516e-05,0.0001129999999998077,4.399999999993298e-05,710,456,329,0.00326200000000032,0.006473999999998092,0.0030290000000015027,0.416475546850134,0.09962892795938205,0.4047930322483292
71,10,7,2,5.3999999999554404e-05,0.00010099999999990672,4.1999999999653426e-05,720,463,331,0.0033159999999998746,0.006574999999997999,0.003071000000001156,0.4238830669259459,0.09962892795938205,0.4109908285223782
72,10,4,2,6.199999999978445e-05,9.200000000042508e-05,4.1999999999653426e-05,730,467,333,0.003377999999999659,0.006666999999998424,0.0031130000000008096,0.4279092638113986,0.09962892795938205,0.41028583587269674
73,10,2,2,5.499999999969418e-05,8.900000000000574e-05,4.2999999999793204e-05,740,469,335,0.0034329999999993532,0.00675599999999843,0.0031560000000006028,0.42893142925526495,0.09962892795938205,0.41167347405937704
74,10,2,2,6.500000000020378e-05,8.599999999958641e-05,4.2000000000541604e-05,750,471,337,0.003497999999999557,0.006841999999998016,0.0031980000000011444,0.44219578971496887,0.09962892795938205,0.41167347405937704
75,10,2,2,5.8000000000113516e-05,5.699999999997374e-05,4.2999999999793204e-05,760,473,339,0.0035559999999996705,0.00689899999999799,0.0032410000000009376,0.4485710015801778,0.09962892795938205,0.41156917172166163
76,10,2,2,6.000000000039307e-05,5.599999999983396e-05,4.600000000021254e-05,770,475,341,0.0036160000000000636,0.006954999999997824,0.00328700000000115,0.45350426283521705,0.09962892795938205,0.41688020948477744
77,10,2,2,6.100000000053285e-05,7.999999999963592e-05,4.2999999999793204e-05,780,477,343,0.0036770000000005965,0.00703499999999746,0.0033300000000009433,0.46201695367099505,0.09962892795938205,0.4235218202153088
78,10,2,2,6.699999999959516e-05,6.4000000000064e-05,4.099999999951365e-05,790,479,345,0.0037440000000001916,0.007098999999997524,0.003371000000000457,0.4691311938671172,0.09962892795938205,0.4235218202153088
79,10,2,2,6.4000000000064e-05,5.599999999983396e-05,4.2999999999793204e-05,800,481,347,0.0038080000000002556,0.007154999999997358,0.00341400000000025,0.47475882412966475,0.09962892795938205,0.4339674505746203
80,10,2,2,6.899999999987472e-05,8.599999999958641e-05,4.500000000007276e-05,810,483,349,0.0038770000000001303,0.007240999999996944,0.003459000000000323,0.47603831318559986,0.09962892795938205,0.437830135658945
81,10,4,2,5.9999999999504894e-05,6.700000000048334e-05,4.500000000007276e-05,820,487,351,0.003936999999999635,0.007307999999997428,0.0035040000000003957,0.47954806640491754,0.11152002874905009,0.43617825937414145
82,10,7,2,7.100000000015427e-05,7.399999999968543e-05,4.500000000007276e-05,830,494,353,0.0040079999999997895,0.007381999999997113,0.0035490000000004684,0.4845580451875081,0.11415116301650585,0.447581664959666
83,10,10,2,6.799999999973494e-05,7.899999999949614e-05,4.499999999918458e-05,840,504,355,0.0040759999999995244,0.007460999999996609,0.003593999999999653,0.4910552935680095,0.14088242162790698,0.4560219735152947
84,10,10,2,6.799999999973494e-05,0.00011100000000041632,4.8000000000492093e-05,850,514,357,0.004143999999999259,0.0075719999999970256,0.003642000000000145,0.49380007701878026,0.1414894443095447,0.45310517381975324
85,10,10,2,7.400000000057361e-05,0.00011700000000036681,5.100000000002325e-05,860,524,359,0.004217999999999833,0.007688999999997392,0.0036930000000001684,0.48716750318635216,0.12707310474402,0.4495426292178599
86,10,10,2,7.399999999968543e-05,0.00012100000000003774,4.599999999932436e-05,870,534,361,0.004291999999999518,0.00780999999999743,0.0037389999999994927,0.48053436402976424,0.10967325811459427,0.4450651299083287
87,10,10,2,7.599999999996498e-05,0.00011700000000036681,4.600000000021254e-05,880,544,363,0.004367999999999483,0.007926999999997797,0.0037849999999997053,0.4754374525343844,0.07546701097755149,0.4424752865133197
88,10,10,2,7.399999999968543e-05,0.00011500000000008725,4.500000000007276e-05,890,554,365,0.004441999999999169,0.008041999999997884,0.003829999999999778,0.47059415156273143,0.07251169374169864,0.4418225756338562
89,10,10,2,7.49999999998252e-05,0.00011599999999933885,4.500000000007276e-05,900,564,367,0.004516999999998994,0.008157999999997223,0.003874999999999851,0.4630555423472382,0.05847171567610321,0.43956567852825934
90,10,10,2,7.700000000010476e-05,0.0001120000000005561,4.500000000007276e-05,910,574,369,0.004593999999999099,0.008269999999997779,0.0039199999999999235,0.45607664680141013,0.04961662112872567,0.4361270214922395
91,10,10,2,7.599999999996498e-05,0.00012100000000003774,4.500000000007276e-05,920,584,371,0.004669999999999064,0.008390999999997817,0.003964999999999996,0.45037780591519083,0.04842979775064937,0.4325433316655096
92,10,10,2,7.699999999921658e-05,0.00012100000000003774,4.399999999993298e-05,930,594,373,0.00474699999999828,0.008511999999997855,0.004008999999999929,0.4434126458786505,0.046340516188511316,0.4311714670868958
93,10,10,2,8.699999999972619e-05,0.00017800000000001148,5.699999999997374e-05,940,604,375,0.0048339999999980066,0.008689999999997866,0.004065999999999903,0.43684290467942577,0.03877199506819329,0.42792513226301154
94,10,10,2,7.600000000085316e-05,0.00017099999999992122,5.599999999983396e-05,950,614,377,0.00490999999999886,0.008860999999997787,0.004121999999999737,0.4320103986944781,0.03720228181795615,0.42516728901626255
95,10,10,4,7.800000000024454e-05,0.00015499999999946112,4.999999999988347e-05,960,624,381,0.004987999999999104,0.009015999999997248,0.0041719999999996205,0.4266385766741817,0.03214433114800841,0.4192603432779378
96,10,10,7,7.999999999963592e-05,0.00013299999999993872,5.499999999969418e-05,970,634,388,0.00506799999999874,0.009148999999997187,0.004226999999999315,0.4198846733102233,0.025633113222243487,0.41090887426046874
97,10,10,10,7.800000000024454e-05,0.00012699999999998823,6.299999999992423e-05,980,644,398,0.005145999999998985,0.009275999999997175,0.004289999999999239,0.4160477160185061,0.023577123983692605,0.395910932117052
98,10,10,10,7.999999999963592e-05,0.00011500000000008725,7.49999999998252e-05,990,654,408,0.005225999999998621,0.009390999999997263,0.004364999999999064,0.4122206859841051,0.019225538070469672,0.3857455395951622
99,10,10,10,8.199999999991547e-05,0.00011800000000050659,6.299999999992423e-05,1000,664,418,0.005307999999998536,0.00950899999999777,0.004427999999998988,0.4068270588804277,0.019046566877844562,0.37569271259935166
