time_seconds,base_probes_per_sec,adaptive_probes_per_sec,kl_probes_per_sec,base_cpu_time_per_sec,adaptive_cpu_time_per_sec,kl_cpu_time_per_sec,base_cum_probes,adaptive_cum_probes,kl_cum_probes,base_cum_cpu,adaptive_cum_cpu,kl_cum_cpu,base_kl_vs_gt,adaptive_kl_vs_gt,kl_kl_vs_gt
14,10,2,2,3.799999999998249e-05,8.700000000017027e-05,3.799999999998249e-05,150,133,109,0.0005450000000011279,0.001370999999999789,0.000620000000000509,0.46547564375084904,0.33337242219169005,0.35348878139343165
15,10,2,2,3.6999999999842714e-05,8.09999999997757e-05,3.6999999999842714e-05,160,135,111,0.0005820000000009706,0.0014519999999995647,0.0006570000000003517,0.4417185620841938,0.33337242219169005,0.34082719668610895
16,10,2,2,3.399999999986747e-05,8.100000000021979e-05,3.500000000000725e-05,170,137,113,0.0006160000000008381,0.0015329999999997845,0.000692000000000359,0.46511477242949306,0.33337242219169005,0.3594235969703117
17,10,2,2,3.299999999972769e-05,8.000000000008001e-05,3.6999999999842714e-05,180,139,115,0.0006490000000005658,0.0016129999999998645,0.0007290000000002017,0.5128432855482188,0.33337242219169005,0.36645191814771205
18,10,2,2,3.7000000000286803e-05,8.000000000008001e-05,3.500000000000725e-05,190,141,117,0.0006860000000008526,0.0016929999999999445,0.000764000000000209,0.5360439883105224,0.33337242219169005,0.37989403433119073
19,10,2,2,3.500000000000725e-05,7.899999999994023e-05,4.2999999999793204e-05,200,143,119,0.0007210000000008598,0.0017719999999998848,0.0008070000000000022,0.5768514654375232,0.33337242219169005,0.4136089365709724
20,10,2,2,3.300000000017178e-05,8.000000000008001e-05,3.6000000000147026e-05,210,145,121,0.0007540000000010316,0.0018519999999999648,0.0008430000000001492,0.6082222054514563,0.33337242219169005,0.4149408065561524
21,10,2,2,3.399999999986747e-05,7.899999999994023e-05,3.6000000000147026e-05,220,147,123,0.0007880000000008991,0.001930999999999905,0.0008790000000002962,0.6336298998268914,0.33337242219169005,0.426297507692067
22,10,2,2,3.6000000000147026e-05,7.900000000038432e-05,3.799999999998249e-05,230,149,125,0.0008240000000010461,0.0020100000000002893,0.0009170000000002787,0.6439403482501704,0.33337242219169005,0.4642699830901845
23,10,2,2,3.799999999998249e-05,7.599999999996498e-05,3.500000000000725e-05,240,151,127,0.0008620000000010286,0.0020860000000002543,0.000952000000000286,0.6604535360717039,0.33337242219169005,0.46268762763833426
24,10,4,2,3.5999999999702936e-05,5.500000000013827e-05,3.399999999986747e-05,250,155,129,0.0008980000000007315,0.0021410000000003926,0.0009860000000001534,0.674629124042309,0.33582656595954197,0.46268762763833426
25,10,7,2,3.900000000012227e-05,5.9000000000253294e-05,3.6000000000147026e-05,260,162,131,0.0009370000000008538,0.002200000000000646,0.0010220000000003004,0.6790986742108904,0.38475362812868363,0.46734463037647656
26,10,10,2,4.1999999999653426e-05,0.00010299999999974219,3.800000000042658e-05,270,172,133,0.0009790000000005072,0.002303000000000388,0.001060000000000727,0.6429458023233519,0.20407530700434717,0.45628618757579775
27,10,10,2,4.2000000000097515e-05,0.00011099999999997223,4.1999999999653426e-05,280,182,135,0.0010210000000006048,0.0024140000000003603,0.0011020000000003805,0.6058869316260984,0.16227802207863973,0.44259923879314855
28,10,10,2,4.099999999995774e-05,0.00010199999999960241,3.6999999999842714e-05,290,192,137,0.0010620000000005625,0.0025159999999999627,0.0011390000000002232,0.5888069433223548,0.1413251170399593,0.43296730863398336
29,10,10,2,4.2999999999793204e-05,0.00010399999999988196,3.6000000000147026e-05,300,202,139,0.0011050000000003557,0.0026199999999998447,0.0011750000000003702,0.5690046780534015,0.12414923525251909,0.42628338515116715
30,10,10,2,4.300000000023729e-05,0.00010300000000018628,3.799999999998249e-05,310,212,141,0.001148000000000593,0.002723000000000031,0.0012130000000003527,0.5369541926036157,0.11438685045388675,0.4174545794762219
31,10,10,2,4.499999999962867e-05,0.00011099999999997223,3.799999999998249e-05,320,222,143,0.0011930000000002217,0.002834000000000003,0.0012510000000003352,0.5140073624443606,0.08386038126479245,0.41311472379499914
32,10,10,2,4.099999999995774e-05,0.00010500000000002174,4.2000000000097515e-05,330,232,145,0.0012340000000001794,0.002939000000000025,0.0012930000000004327,0.5167028140723948,0.08796211855274749,0.407307266878957
33,10,10,2,3.999999999981796e-05,0.00010300000000018628,3.799999999998249e-05,340,242,147,0.0012739999999999974,0.003042000000000211,0.0013310000000004152,0.5230455600183301,0.11637258007484708,0.4106361161173312
34,10,10,2,3.900000000012227e-05,9.799999999993148e-05,4.399999999993298e-05,350,252,149,0.0013130000000001196,0.0031400000000001427,0.0013750000000003482,0.5332894607332119,0.12112338991020488,0.41055902701713
35,10,10,2,4.1999999999653426e-05,7.299999999998974e-05,4.6999999999908226e-05,360,262,151,0.001354999999999773,0.0032130000000001324,0.0014220000000002564,0.5398495450911915,0.14241391135634474,0.41055902701713
36,10,10,2,3.900000000012227e-05,0.00010199999999960241,4.500000000007276e-05,370,272,153,0.0013939999999998953,0.003314999999999735,0.0014670000000003292,0.557510512464773,0.16871365307682462,0.4144959713808608
37,10,10,4,4.8000000000048004e-05,0.00012100000000003774,4.2000000000097515e-05,380,282,157,0.0014419999999999433,0.0034359999999997726,0.0015090000000004267,0.5587516994184605,0.1780144277968958,0.40757127286757067
38,10,7,7,4.8000000000048004e-05,9.400000000026054e-05,5.8999999999809205e-05,390,289,164,0.0014899999999999913,0.003530000000000033,0.0015680000000002359,0.5418674903140406,0.1780144277968958,0.38318037681629324
39,10,4,10,4.6999999999908226e-05,8.399999999975094e-05,6.199999999978445e-05,400,293,174,0.0015369999999998996,0.003613999999999784,0.0016300000000000203,0.5255609993635542,0.1780144277968958,0.35355831188253384
40,10,2,10,4.8000000000048004e-05,8.199999999991547e-05,6.200000000022854e-05,410,295,184,0.0015849999999999476,0.0036959999999996995,0.0016920000000002489,0.5129201840884441,0.1780144277968958,0.32572583435472624
41,10,2,10,4.899999999974369e-05,9.400000000026054e-05,5.999999999994898e-05,420,297,194,0.0016339999999996913,0.00378999999999996,0.0017520000000001978,0.4963473129897964,0.1780144277968958,0.30671178323417914
42,10,2,10,4.900000000018778e-05,8.299999999961116e-05,6.49999999997597e-05,430,299,204,0.001682999999999879,0.0038729999999995712,0.0018169999999999575,0.480490333413088,0.1780144277968958,0.2983414830515496
43,10,2,10,5.100000000002325e-05,8.199999999991547e-05,5.9000000000253294e-05,440,301,214,0.0017339999999999023,0.003954999999999487,0.0018760000000002108,0.47056260561415164,0.1780144277968958,0.2739033336569192
44,10,2,10,4.6999999999908226e-05,8.100000000021979e-05,6.899999999987472e-05,450,303,224,0.0017809999999998105,0.0040359999999997065,0.0019450000000000855,0.46566003854672755,0.1780144277968958,0.2881459910509381
45,10,4,10,4.500000000007276e-05,8.199999999991547e-05,7.299999999998974e-05,460,307,234,0.0018259999999998833,0.004117999999999622,0.0020180000000000753,0.4772927200502054,0.1780144277968958,0.3118570797772775
46,10,7,10,4.7000000000352316e-05,9.600000000009601e-05,5.999999999994898e-05,470,314,244,0.0018730000000002356,0.004213999999999718,0.0020780000000000243,0.48716367891577594,0.21572295846333955,0.3390210136436922
47,10,10,7,6.200000000022854e-05,0.00010300000000018628,5.8999999999809205e-05,480,324,251,0.0019350000000004641,0.004316999999999904,0.0021369999999998335,0.473567886705916,0.20321609100374394,0.3265798626750249
48,10,10,4,5.199999999971894e-05,0.00010599999999971743,6.599999999989947e-05,490,334,255,0.001987000000000183,0.004422999999999622,0.002202999999999733,0.45896632948749194,0.1600672497878135,0.3232112580806412
49,10,10,2,4.900000000018778e-05,0.0001020000000000465,4.999999999988347e-05,500,344,257,0.002036000000000371,0.004524999999999668,0.0022529999999996164,0.4514149654389439,0.13605018027410565,0.32057463814322307
