time_seconds,base_probes_per_sec,adaptive_probes_per_sec,kl_probes_per_sec,base_cpu_time_per_sec,adaptive_cpu_time_per_sec,kl_cpu_time_per_sec,base_cum_probes,adaptive_cum_probes,kl_cum_probes,base_cum_cpu,adaptive_cum_cpu,kl_cum_cpu,base_kl_vs_gt,adaptive_kl_vs_gt,kl_kl_vs_gt
19,100,100,100,0.000300000000000189,0.00034100000000059083,0.000280000000000058,2000,2000,1358,0.00466200000000061,0.006001000000001255,0.003768999999999245,0.16906415312270873,0.01763370634408601,0.19429542596804827
20,100,100,100,0.00029300000000009874,0.00035600000000002296,0.00027599999999949887,2100,2100,1458,0.004955000000000709,0.006357000000001278,0.004044999999998744,0.15962351474413783,0.019360117710700786,0.17909184292870872
21,100,100,100,0.0003159999999997609,0.0003600000000005821,0.00028500000000075687,2200,2200,1558,0.00527100000000047,0.00671700000000186,0.004329999999999501,0.1504958486181769,0.01852878963646909,0.1636298367714757
22,100,100,100,0.0005269999999999442,0.0003449999999993736,0.00030399999999985994,2300,2300,1658,0.005798000000000414,0.007062000000001234,0.004633999999999361,0.13983501739685444,0.015976008495805605,0.15139798422138184
23,100,100,100,0.00031499999999962114,0.00035700000000016274,0.0003260000000002705,2400,2400,1758,0.006113000000000035,0.007419000000001397,0.004959999999999631,0.13279987252796532,0.015954653815909214,0.1391446640556222
24,100,100,100,0.0003260000000002705,0.00037700000000029377,0.00037299999999973465,2500,2500,1858,0.006439000000000306,0.0077960000000016905,0.005332999999999366,0.12584921915661218,0.017415468879178886,0.12906816083865136
25,100,100,100,0.00032999999999994145,0.00043199999999998795,0.0003580000000003025,2600,2600,1958,0.006769000000000247,0.008228000000001678,0.0056909999999996685,0.11852480824063738,0.019371102408165308,0.1222086558919282
26,100,100,100,0.0003169999999999007,0.00036699999999978417,0.0003220000000005996,2700,2700,2058,0.007086000000000148,0.008595000000001463,0.006013000000000268,0.12732687229927664,0.019869122673200956,0.12989826930409631
27,100,100,100,0.000288000000000288,0.0003109999999999502,0.0002689999999994086,2800,2800,2158,0.007374000000000436,0.008906000000001413,0.006281999999999677,0.15599130036459075,0.018368815682107686,0.15890477866821828
28,100,100,100,0.0002999999999993008,0.0003479999999997929,0.0002909999999998192,2900,2900,2258,0.007673999999999737,0.009254000000001206,0.006572999999999496,0.1872394819771419,0.018856414412128708,0.18928919639729924
29,100,73,73,0.00029300000000009874,0.0002770000000005268,0.000248000000000026,3000,2973,2331,0.007966999999999835,0.009531000000001733,0.006820999999999522,0.20869578881973216,0.018856414412128708,0.20838046039719504
30,100,46,46,0.00031499999999962114,0.00022499999999947562,0.00019900000000028228,3100,3019,2377,0.008281999999999456,0.009756000000001208,0.007019999999999804,0.2247242325121419,0.018856414412128708,0.2162372313257379
31,100,20,20,0.00036300000000011323,0.00018500000000010175,0.00016899999999964166,3200,3039,2397,0.00864499999999957,0.00994100000000131,0.007188999999999446,0.2482029547989486,0.018856414412128708,0.22229358889957418
32,100,20,20,0.0003850000000005238,0.00018399999999996197,0.00016999999999978144,3300,3059,2417,0.009030000000000094,0.010125000000001272,0.007358999999999227,0.26699514516630574,0.018856414412128708,0.22797531641690538
33,100,20,20,0.00029299999999921056,0.00018599999999935335,0.00016900000000052984,3400,3079,2437,0.009322999999999304,0.010311000000000625,0.007527999999999757,0.28501265789940144,0.018856414412128708,0.23327106384190188
34,100,20,20,0.00032500000000013074,0.00018000000000029104,0.0001729999999993126,3500,3099,2457,0.009647999999999435,0.010491000000000916,0.00770099999999907,0.3031476190821809,0.018856414412128708,0.2423174497214261
35,100,20,20,0.0003590000000004423,0.00015499999999946112,0.00020100000000056184,3600,3119,2477,0.010006999999999877,0.010646000000000377,0.007901999999999632,0.31845695267444185,0.018856414412128708,0.24546022315456262
36,100,20,20,0.00035299999999960363,0.00018800000000052108,0.0001669999999993621,3700,3139,2497,0.01035999999999948,0.010834000000000898,0.008068999999998994,0.33910250716789114,0.018856414412128708,0.24913764575086894
37,100,20,20,0.00033100000000008123,0.00017999999999940286,0.00016700000000025028,3800,3159,2517,0.010690999999999562,0.011014000000000301,0.008235999999999244,0.35278122299900017,0.018856414412128708,0.2545658509705153
38,100,20,20,0.00031200000000009,0.00018000000000029104,0.00016700000000025028,3900,3179,2537,0.011002999999999652,0.011194000000000592,0.008402999999999494,0.3648167596482167,0.018856414412128708,0.26118364970040275
39,100,20,20,0.0003549999999998832,0.00018099999999954264,0.00017700000000075988,4000,3199,2557,0.011357999999999535,0.011375000000000135,0.008580000000000254,0.3790886590761069,0.018856414412128708,0.2704560819929278
40,100,20,20,0.00037799999999954537,0.00018000000000029104,0.00017099999999992122,4100,3219,2577,0.01173599999999908,0.011555000000000426,0.008751000000000175,0.3939839755639387,0.018856414412128708,0.2762995153652976
41,100,20,20,0.00039999999999995595,0.00018099999999954264,0.00017599999999973193,4200,3239,2597,0.012135999999999036,0.011735999999999969,0.008926999999999907,0.3978035654860185,0.018856414412128708,0.2789084301500746
42,100,20,20,0.00039400000000000546,0.0001879999999996329,0.00017599999999973193,4300,3259,2617,0.012529999999999042,0.011923999999999602,0.00910299999999964,0.402448001430155,0.018856414412128708,0.2810886617828705
43,100,20,20,0.00034500000000026176,0.00018500000000010175,0.00016999999999978144,4400,3279,2637,0.012874999999999304,0.012108999999999703,0.00927299999999942,0.4140264086239893,0.018856414412128708,0.28313174057981394
44,100,20,20,0.0003489999999999327,0.00020000000000042206,0.00017300000000020077,4500,3299,2657,0.013223999999999236,0.012309000000000125,0.009445999999999621,0.4253321980302702,0.018856414412128708,0.2854429888511476
45,100,20,20,0.0003540000000006316,0.00018600000000024153,0.00017900000000015126,4600,3319,2677,0.013577999999999868,0.012495000000000367,0.009624999999999773,0.4374547003394107,0.018856414412128708,0.29028692208309814
46,100,20,20,0.00035699999999927456,0.0001829999999998222,0.00017899999999926308,4700,3339,2697,0.013934999999999143,0.012678000000000189,0.009803999999999036,0.448627967100768,0.018856414412128708,0.2951776676134661
47,100,20,20,0.000364000000000253,0.00017900000000015126,0.0001760000000006201,4800,3359,2717,0.014298999999999396,0.01285700000000034,0.009979999999999656,0.4597323633768564,0.018856414412128708,0.3015820735534044
48,100,20,20,0.0003690000000000637,0.00015300000000006975,0.0001820000000005706,4900,3379,2737,0.01466799999999946,0.01301000000000041,0.010162000000000226,0.47045103367110686,0.018856414412128708,0.3051240662175355
49,100,20,20,0.00036399999999936483,0.00017599999999973193,0.00017399999999945237,5000,3399,2757,0.015031999999998824,0.013186000000000142,0.010335999999999679,0.4784328998994162,0.018856414412128708,0.3077050085944306
50,100,20,20,0.0003750000000000142,0.00017800000000001148,0.00018100000000043082,5100,3419,2777,0.015406999999998838,0.013364000000000154,0.01051700000000011,0.48807962617615486,0.018856414412128708,0.310873504085472
51,100,20,20,0.0004220000000003665,0.0001829999999998222,0.00018699999999949313,5200,3439,2797,0.015828999999999205,0.013546999999999976,0.010703999999999603,0.5005212730853601,0.018856414412128708,0.3170881874494842
52,100,20,20,0.00041699999999966764,0.0001870000000003813,0.00019100000000005224,5300,3459,2817,0.016245999999998872,0.013734000000000357,0.010894999999999655,0.4974632636304621,0.018856414412128708,0.3178335131758996
53,100,20,20,0.0004340000000002675,0.00019299999999944362,0.00018999999999991246,5400,3479,2837,0.01667999999999914,0.0139269999999998,0.011084999999999567,0.48593057673420204,0.018856414412128708,0.31500158374631626
54,100,20,20,0.00043099999999984817,0.00021399999999971442,0.0001930000000003318,5500,3499,2857,0.017110999999998988,0.014140999999999515,0.0112779999999999,0.4756185476093251,0.018856414412128708,0.3127940382658778
55,100,46,20,0.00044299999999974915,0.00029100000000070736,0.0001930000000003318,5600,3545,2877,0.017553999999998737,0.014432000000000222,0.011471000000000231,0.4647989668486603,0.018401857441948555,0.3103908922302001
56,100,73,20,0.00045300000000025875,0.00036799999999992394,0.00019900000000028228,5700,3618,2897,0.018006999999998996,0.014800000000000146,0.011670000000000513,0.45455818928126157,0.01902365228849434,0.30797069830565427
57,100,100,20,0.0004569999999999297,0.0004000000000008441,0.00020099999999967366,5800,3718,2917,0.018463999999998926,0.01520000000000099,0.011871000000000187,0.4458132080932674,0.019104044724291835,0.3045040590199901
58,100,100,46,0.00045399999999951035,0.0004170000000005558,0.00025399999999997647,5900,3818,2963,0.018917999999998436,0.015617000000001546,0.012125000000000163,0.4375724087812336,0.01879647705620746,0.3004470572517106
59,100,100,73,0.00045900000000020924,0.00040599999999990644,0.0003580000000003025,6000,3918,3036,0.019376999999998645,0.016023000000001453,0.012483000000000466,0.4277892303069676,0.020028444000499412,0.2928333668346401
60,100,100,100,0.0004830000000000112,0.00040900000000032577,0.00036399999999936483,6100,4018,3136,0.019859999999998657,0.01643200000000178,0.01284699999999983,0.41905881103527864,0.019852247994672556,0.2813510009495239
61,100,100,100,0.0005090000000000927,0.0004229999999996181,0.00036100000000072185,6200,4118,3236,0.02036899999999875,0.016855000000001397,0.013208000000000553,0.41147898451579246,0.019038235336533926,0.272120824939875
62,100,100,100,0.0004719999999993618,0.0004240000000006461,0.0003649999999995046,6300,4218,3336,0.02084099999999811,0.017279000000002043,0.013573000000000057,0.404583164232416,0.02003410698737862,0.26369335941840677
63,100,100,100,0.0004780000000002005,0.0004149999999993881,0.00041099999999971715,6400,4318,3436,0.02131899999999831,0.01769400000000143,0.013983999999999774,0.39734286817440134,0.021022237050332127,0.2547157415478125
64,100,100,100,0.00046500000000015973,0.000396000000000285,0.00036300000000011323,6500,4418,3536,0.02178399999999847,0.018090000000001716,0.014346999999999888,0.39353110679071723,0.02133243423440223,0.25129871800412795
65,100,100,100,0.00046599999999941133,0.00039499999999925706,0.00034600000000040154,6600,4518,3636,0.022249999999997883,0.018485000000000973,0.01469300000000029,0.3993356540179286,0.02050375013775363,0.2724328816513384
66,100,100,100,0.0004619999999997404,0.0004119999999998569,0.0003500000000000725,6700,4618,3736,0.022711999999997623,0.01889700000000083,0.015043000000000362,0.4046999737734641,0.020735380091341904,0.2872697123801543
67,100,100,73,0.00047499999999978115,0.0004350000000004073,0.00030899999999967065,6800,4718,3809,0.023186999999997404,0.019332000000001237,0.015352000000000032,0.4127144757271508,0.022391613291075196,0.29713154885583926
68,100,100,46,0.00046900000000071884,0.0004789999999994521,0.00027100000000057634,6900,4818,3855,0.023655999999998123,0.01981100000000069,0.015623000000000609,0.4196497396937471,0.02387793745460076,0.3045834052408041
69,100,100,20,0.0004760000000008091,0.0003979999999996764,0.00022799999999989495,7000,4918,3875,0.024131999999998932,0.020209000000000366,0.015851000000000504,0.428657377089966,0.02674442740224303,0.30732551468584046
70,100,100,20,0.00047499999999978115,0.00037700000000029377,0.0002309999999994261,7100,5018,3895,0.024606999999998713,0.02058600000000066,0.01608199999999993,0.43706479139635834,0.03147170736340266,0.31050162586093677
71,100,100,20,0.0004970000000001917,0.0004229999999996181,0.00023399999999984544,7200,5118,3915,0.025103999999998905,0.021009000000000277,0.016315999999999775,0.44286156423659806,0.03840934619202485,0.3136709439573704
72,100,100,20,0.0004669999999995511,0.00040400000000051506,0.00023700000000026478,7300,5218,3935,0.025570999999998456,0.021413000000000793,0.01655300000000004,0.44938996087905636,0.04273275024599432,0.3178391060930328
73,100,73,20,0.0005509999999997461,0.0003580000000003025,0.0002670000000000172,7400,5291,3955,0.026121999999998202,0.021771000000001095,0.016820000000000057,0.4586195670208776,0.04273275024599432,0.3202082593773513
74,100,46,20,0.0005020000000000024,0.00030399999999985994,0.00023399999999984544,7500,5337,3975,0.026623999999998205,0.022075000000000955,0.017053999999999903,0.4663756039347414,0.04273275024599432,0.32336173163633286
75,100,20,20,0.00048099999999973164,0.0002569999999995076,0.000268000000000157,7600,5357,3995,0.027104999999997936,0.022332000000000463,0.01732200000000006,0.4704845455423665,0.04273275024599432,0.3250970523459533
76,100,20,20,0.0004910000000002412,0.0002580000000005356,0.00023999999999979593,7700,5377,4015,0.027595999999998178,0.022590000000000998,0.017561999999999856,0.4778986722531664,0.04273275024599432,0.3277819463875583
77,100,20,20,0.0005389999999998452,0.00025599999999936784,0.00023399999999984544,7800,5397,4035,0.028134999999998023,0.022846000000000366,0.0177959999999997,0.4840535216375038,0.04273275024599432,0.3309812694194523
78,100,20,20,0.0005079999999999529,0.000248000000000026,0.0002409999999999357,7900,5417,4055,0.028642999999997976,0.023094000000000392,0.018036999999999637,0.4903488668615468,0.04273275024599432,0.334565025485116
79,100,20,20,0.0005069999999998132,0.00023499999999998522,0.0002409999999999357,8000,5437,4075,0.02914999999999779,0.023329000000000377,0.018277999999999572,0.49548440214225753,0.04273275024599432,0.3360929804559474
80,100,20,20,0.0005139999999999034,0.0002310000000003143,0.0002469999999998862,8100,5457,4095,0.029663999999997692,0.02356000000000069,0.01852499999999946,0.5024926183228338,0.04273275024599432,0.3395711176546603
81,100,20,20,0.0021340000000007464,0.0002319999999995659,0.00024300000000021527,8200,5477,4115,0.03179799999999844,0.023792000000000257,0.018767999999999674,0.509112574049118,0.04273275024599432,0.3428919937069105
82,100,20,20,0.0005290000000002237,0.00023200000000045407,0.0002459999999997464,8300,5497,4135,0.03232699999999866,0.02402400000000071,0.01901399999999942,0.515953123189484,0.04273275024599432,0.346782065644726
83,100,20,20,0.0005429999999995161,0.00022899999999914655,0.0002420000000000755,8400,5517,4155,0.03286999999999818,0.024252999999999858,0.019255999999999496,0.5214113017942048,0.04273275024599432,0.34900857114090056
84,100,20,20,0.0005379999999997054,0.0002350000000008734,0.0002409999999999357,8500,5537,4175,0.033407999999997884,0.02448800000000073,0.01949699999999943,0.5241047583269576,0.04273275024599432,0.3503297185768234
85,100,20,20,0.0005779999999999674,0.00027099999999968816,0.00025599999999936784,8600,5557,4195,0.03398599999999785,0.02475900000000042,0.0197529999999988,0.5150996720114784,0.04273275024599432,0.3485985258466784
86,100,20,20,0.0005720000000000169,0.0002409999999999357,0.0002529999999998367,8700,5577,4215,0.03455799999999787,0.025000000000000355,0.020005999999998636,0.5077512790398233,0.04273275024599432,0.34642344647141354
87,100,20,20,0.0005819999999996384,0.00023999999999979593,0.0002529999999998367,8800,5597,4235,0.03513999999999751,0.02524000000000015,0.020258999999998473,0.5011837332326545,0.04273275024599432,0.3443531841193215
88,100,20,20,0.0006099999999999994,0.00023999999999979593,0.000256000000000256,8900,5617,4255,0.035749999999997506,0.025479999999999947,0.02051499999999873,0.49464291089473633,0.04273275024599432,0.3427806688059327
89,100,20,20,0.0006029999999999092,0.00024300000000021527,0.00025500000000011624,9000,5637,4275,0.036352999999997415,0.025723000000000162,0.020769999999998845,0.48766838445130367,0.04273275024599432,0.34082565650660324
90,100,46,46,0.0005999999999994898,0.0003609999999998337,0.0003009999999994406,9100,5683,4321,0.036952999999996905,0.026083999999999996,0.021070999999998286,0.481184429344627,0.041480501836755224,0.33695618486608025
91,100,73,73,0.0005969999999999587,0.00040599999999990644,0.00036199999999997345,9200,5756,4394,0.037549999999996864,0.026489999999999903,0.02143299999999826,0.47481771920847127,0.03919321776086693,0.3309267411821375
92,100,100,100,0.0006110000000001392,0.0004739999999996414,0.00045499999999965013,9300,5856,4494,0.038160999999997,0.026963999999999544,0.02188799999999791,0.4678260019499425,0.03514951554684198,0.32336741657455637
93,100,100,100,0.00063200000000041,0.0004460000000001685,0.0005059999999996734,9400,5956,4594,0.03879299999999741,0.027409999999999712,0.022393999999997583,0.46136555094949383,0.03298478725244891,0.31580303749720384
94,100,100,100,0.0006079999999997199,0.0004729999999995016,0.0005499999999996064,9500,6056,4694,0.03940099999999713,0.027882999999999214,0.02294399999999719,0.4556784765006634,0.029967908449733738,0.3075172441563532
95,100,100,100,0.0006779999999997344,0.0004629999999998802,0.0004550000000005383,9600,6156,4794,0.04007899999999687,0.028345999999999094,0.023398999999997727,0.45018748954568677,0.028681933374276936,0.30029269375302436
96,100,100,100,0.00063200000000041,0.0004889999999999617,0.0004440000000007771,9700,6256,4894,0.04071099999999728,0.028834999999999056,0.023842999999998504,0.4450501317216857,0.025957865451579076,0.29422264485806093
97,100,100,100,0.0006259999999995713,0.00046999999999997044,0.0004729999999995016,9800,6356,4994,0.04133699999999685,0.029304999999999026,0.024315999999998006,0.4397161468353057,0.02442794166832618,0.28743739418561587
98,100,100,100,0.0006339999999998014,0.0004890000000008499,0.0004509999999999792,9900,6456,5094,0.04197099999999665,0.029793999999999876,0.024766999999997985,0.43460712821819225,0.02344321259465032,0.2809752494004405
99,100,100,100,0.0006390000000005003,0.0005170000000003228,0.00045900000000020924,10000,6556,5194,0.04260999999999715,0.0303110000000002,0.025225999999998194,0.429581573399353,0.021521711186240244,0.27409166781625993
